longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
1.0581929155176557,-0.7126210266441051,-1.7157481385024969,1.6979054518489163,1.6649778023950106,2.290071361364901,1.720872034652181,-0.5036003425833143,-0.7405790315908931,0.0,1.0,0.0,0.0,0.0
1.0581929155176557,-0.7172942990057332,-1.5571953658153201,0.7520971334680239,1.1278112301557315,1.5074736805885351,1.0350533788474745,-0.5713259520461555,-0.8784062281307845,0.0,1.0,0.0,0.0,0.0
1.0581929155176557,-0.7172942990057332,-1.7950245248460852,1.3388824683242546,1.8353566270700241,2.286577621718578,1.694894055265639,-0.9676130007240576,-1.0058313721016277,0.0,1.0,0.0,0.0,0.0
1.0731285280527059,-0.7126210266441051,-0.2887731843179068,0.739748572251252,0.8343810321043192,0.7764086595954347,0.5206893869939444,-0.2481931025390114,-0.8255291275714551,0.0,1.0,0.0,0.0,0.0
1.0731285280527059,-0.7172942990057332,-0.8437078887230252,0.6098600024155781,0.6356057366501366,0.6995463873763273,0.6246013045401121,0.14398297529211904,-0.7951898075783973,0.0,1.0,0.0,0.0,0.0
1.0681499905410201,-0.7172942990057332,0.42471429277438827,-0.5938960391601033,-0.6517009386721883,-0.5206421841020014,-0.5496033637315826,-0.08728548721601168,-0.9330170041182887,0.0,1.0,0.0,0.0,0.0
1.0681499905410201,-0.7126210266441051,-0.9229842750666135,0.6702307461420182,0.8130836790199425,0.9729315147011068,0.7233176262089714,-0.575015284857361,-0.8437327195672898,0.0,1.0,0.0,0.0,0.0
1.0631714530293415,-0.7172942990057332,1.1382017698666833,-0.4708677811115249,-0.3322406424065378,-0.440286172236571,-0.39633328535098533,-0.9443174992590181,-0.9711578635381328,0.0,1.0,0.0,0.0,0.0
1.0631714530293415,-0.7219675713673613,-1.319366206784555,0.4365227912616332,0.6805668153838208,1.0113626508106606,0.7259154241476256,-0.7862032359216453,-0.8090592110037952,0.0,1.0,0.0,0.0,0.0
1.0631714530293415,-0.7266408437289928,-1.0815370477537902,1.0887097651548405,1.068651916032463,1.552892295990735,1.2454750118784639,-0.13925237509956143,-0.7865214304375235,0.0,1.0,0.0,0.0,0.0
1.0731285280527059,-0.7219675713673613,-0.050944025287141766,0.251294373010056,-0.036444071790194744,0.2794241949059794,0.05568355597484408,0.14271806118542021,-0.6833677424611269,0.0,1.0,0.0,0.0,0.0
1.0731285280527059,-0.7266408437289928,-0.050944025287141766,-0.157122855381693,-0.2872795636728537,-0.1031402963663957,-0.1495424811788371,-0.2014966901000406,-0.6885687687456511,0.0,1.0,0.0,0.0,0.0
1.0681499905410201,-0.7219675713673613,-0.8437078887230252,0.24168993650812243,0.21675779265739492,0.1667510913120607,0.18557345290755367,-0.591880806280014,-0.7535815973022036,0.0,1.0,0.0,0.0,0.0
1.0731285280527059,-0.7266408437289928,-0.6058787296922601,0.8307620419600517,0.9219368170067568,1.0716296597097332,0.8765877045895687,-0.5849237786931698,-0.6903024441738258,0.0,1.0,0.0,0.0,0.0
1.0681499905410201,-0.7266408437289928,-1.2400898204409667,0.8778695162314404,1.530094566193958,0.9126645058020341,1.3441913335473232,-0.921180112057316,-0.7405790315908931,0.0,1.0,0.0,0.0,0.0
1.0581929155176557,-0.731314116090621,-0.6058787296922601,0.37569469341605355,0.23332240061191012,0.752825916982754,0.32845233953353425,-0.2695385280895566,-0.8116597241460572,0.0,1.0,0.0,0.0,0.0
1.0681499905410201,-0.731314116090621,-0.8437078887230252,-0.08714767515331942,-0.008047601011025808,0.06368577174553043,-0.00406579661420233,-0.7852545503416212,-0.9694241881099581,0.0,1.0,0.0,0.0,0.0
1.0781070655643916,-0.7126210266441051,-1.319366206784555,1.8817618077430747,2.3890878072638184,1.5493985563444117,2.0196187975974134,-0.7107827323097184,-0.8810067412730467,0.0,1.0,0.0,0.0,0.0
1.0781070655643916,-0.7172942990057332,-1.8743009111896736,1.048919956789687,1.4165086830772824,0.6759636447636468,0.8064471602459056,-0.7059865996551514,-0.9980298326748412,0.0,1.0,0.0,0.0,0.0
1.0830856030760703,-0.7266408437289928,-0.6058787296922601,0.4474992901209859,0.29958083242997097,0.9371206833262955,0.5674497498897199,-0.007174260458409359,-0.881873578987134,0.0,1.0,0.0,0.0,0.0
1.0781070655643916,-0.7266408437289928,0.7418198381487416,-0.5042546318087228,-0.5925416245489197,-0.49705944148932074,-0.5262231822836949,-0.15875313424450405,-0.9668236749676961,0.0,1.0,0.0,0.0,0.0
1.0781070655643916,-0.7219675713673613,-0.6058787296922601,0.3002312637580036,0.11027102723551142,0.4069456919967711,0.18297565496889948,-0.11600957838896774,-0.6634304750371174,0.0,1.0,0.0,0.0,0.0
1.0781070655643916,-0.7126210266441051,0.02833236105644657,0.6199217930366515,0.5480499517476991,1.0235907395727912,0.6713616674358875,-0.16792376151807184,-0.8810067412730467,0.0,1.0,0.0,0.0,0.0
1.0830856030760703,-0.7126210266441051,-1.1608134340973784,-0.3249718171059616,-0.45765838834786726,0.011279677050684524,-0.32619274100732215,0.18203580800198038,-0.6851014178893016,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7126210266441051,-1.8743009111896736,0.15707942446727854,-0.19735740620548536,0.3414380736282137,-0.04303276569401521,0.538741586091093,-0.5914829447678659,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7126210266441051,-1.0022606614102019,-0.687653633583741,-0.8504762341263709,-0.7014432107992198,-0.7678183905785347,0.5679927248085073,-0.6452268830412827,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7126210266441051,0.5832670654615649,-0.5243782130508694,-0.654067311237119,-0.4682360894071555,-0.5885703328113955,-0.2952057435046569,-0.9607558109690845,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7126210266441051,0.26616152008721156,0.2448914153421003,0.28774896960531726,0.39122386358831734,0.41417967150912255,-0.3843294832724893,-0.9182807629788035,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7172942990057332,-1.319366206784555,2.076594662496585,2.308631140056173,2.9975536397453206,1.9053156882966287,-0.7470963081228685,-0.8957429824125319,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7172942990057332,-0.7644315023794368,-0.7516832102632985,-0.7794850571784485,-0.7494821309361619,-0.7054712400508342,-0.7715513141857154,-0.8203281012869309,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7032744819208454,-1.5571953658153201,-0.19005235195975115,-0.33697338753639927,-0.09964655672007264,-0.34177952863924727,0.15626318307798828,-0.7570489481585531,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7032744819208454,-1.2400898204409667,0.11866167845954405,-0.07193966026415591,0.36152707659457134,0.02191218277233959,-0.07742969813464856,-0.8168607504305815,0.0,1.0,0.0,0.0,0.0
1.0980212156111206,-0.7032744819208454,-0.9229842750666135,0.017129064010531398,-0.1665945628613857,0.1667510913120607,-0.11057551209902419,0.004368080765218874,-0.7683178384416889,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7032744819208454,-0.44732595700508343,-0.6025857674237575,-0.5688778988996123,-0.6184668941990471,-0.6197439080752458,-0.8860260408419735,-0.8610694738490372,0.0,1.0,0.0,0.0,0.0
1.0980212156111206,-0.7032744819208454,-1.319366206784555,-0.3432659818715495,-0.11216799386797857,-0.3284865035542331,-0.29242136780481764,-0.8016984337287079,-0.575013028200206,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7079477542824769,-0.9229842750666135,1.5163358665504567,1.5797883900575038,2.345097760794489,1.5234393913144626,-0.7702336953245706,-0.8836072544153087,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7079477542824769,-1.7157481385024969,1.1047171593247298,0.5669809322671451,1.5921968670118694,0.7778713829207095,0.5549219457059511,-0.577613541342468,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7219675713673613,-1.6364717521589085,0.5997982117945049,0.6498039720397212,0.6584949465320314,0.5804387395829909,-0.2755995748508227,-0.6894356064597384,0.0,1.0,0.0,0.0,0.0
1.1029997531228064,-0.7219675713673613,0.26616152008721156,0.44475516540614773,0.21439142009246417,0.6122028962182509,0.23752941168063751,-0.30506153258601976,-0.9676905126817834,0.0,1.0,0.0,0.0,0.0
1.0980212156111206,-0.7266408437289928,-0.9229842750666135,-0.28106582166855076,-0.32277515214681485,-0.20969935557924904,-0.16772706674941643,-0.48030484111827465,-0.7986571584347467,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7266408437289928,-1.3986425931281434,1.3905634837870402,1.4165086830772824,1.4541941509821084,1.3883538985044446,-0.09445333382063915,-0.8194612635728435,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.731314116090621,-1.7950245248460852,-0.6803359676775059,-0.8268125084770634,-0.45426113082186326,-0.6950800482962174,0.5493879464891428,-0.7345111675922815,0.0,1.0,0.0,0.0,0.0
1.1029997531228064,-0.7266408437289928,-1.953577297533262,2.845864290889555,3.056404870574289,2.921564802437794,2.7340132307273164,-0.06952398496778009,-0.705038685313311,0.0,1.0,0.0,0.0,0.0
1.0830856030760703,-0.7219675713673613,-1.8743009111896736,1.6219846680717267,1.0710182885973938,1.9083803050041064,1.1987146489826885,0.28286000325677846,-0.6408926944708458,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7219675713673613,-1.4779189794717318,1.4143458979823045,0.957432405480718,1.8323914676965798,1.1181829128844085,0.2788544419188983,-0.66256363732303,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.731314116090621,-1.0815370477537902,-0.3098791311743517,-0.49552034938675915,-0.2725866692130641,-0.4638760317559943,-0.0057512320883730435,-0.7319106544500195,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.731314116090621,-0.20949679797431844,-0.5746871661562359,-0.6233044678930194,-0.6691261190707315,-0.6820910586029464,-0.442146598899522,-0.9564216223986476,0.0,1.0,0.0,0.0,0.0
1.0830856030760703,-0.731314116090621,-0.050944025287141766,0.10768517960019132,0.280649851910525,0.2016884877752913,0.13621529207312402,-0.9490609271591395,-1.0318365035242485,0.0,1.0,0.0,0.0,0.0
1.0980212156111206,-0.7172942990057332,1.2174781562102717,-0.2545392827584484,-0.2210211318547928,-0.13982456265278784,-0.2040962378905751,-0.7788772750536804,-1.049173257805996,0.0,1.0,0.0,0.0,0.0
1.0980212156111206,-0.7172942990057332,-1.4779189794717318,0.347796092148532,0.7444588746369509,0.1973213132173875,0.4505488426502813,-1.1431725377829873,-1.0040976966734527,0.0,1.0,0.0,0.0,0.0
1.1079782906344922,-0.7079477542824769,-0.5266023433486717,1.3704399025448937,0.8249155418445963,1.5083471155001158,1.0012820056449698,0.1535752406012531,-0.6989708213146995,0.0,1.0,0.0,0.0,0.0
1.0980212156111206,-0.7079477542824769,0.26616152008721156,0.24992231065263695,0.06530994850182727,0.16063704693099534,0.027107778649647973,-0.014183992799699603,-0.770918351583951,0.0,1.0,0.0,0.0,0.0
1.0980212156111206,-0.7032744819208454,-0.8437078887230252,1.4788328287810018,1.189336916843931,1.470789414302143,1.300028768590202,0.08574422162952003,-0.6408926944708458,0.0,1.0,0.0,0.0,0.0
1.1079782906344922,-0.7032744819208454,-0.20949679797431844,0.5837908176246155,0.07004269363168876,0.3772489050030251,0.13101969619581566,-0.072791679743419,-0.6512947470398942,0.0,1.0,0.0,0.0,0.0
1.1029997531228064,-0.7172942990057332,0.02833236105644657,0.08024393245180952,0.22858965548204865,0.22090405583006814,0.2764963807604504,-0.8149273270946014,-1.0361706920946854,0.0,1.0,0.0,0.0,0.0
1.1029997531228064,-0.7172942990057332,0.18688513374362326,-0.02586222318860008,-0.022245836400610276,-0.17738226385076072,-0.03264157393939844,-0.7952684536863214,-1.0275023149538118,0.0,1.0,0.0,0.0,0.0
1.1029997531228064,-0.7172942990057332,0.3454379064307999,-0.33823508656101287,-0.46712387860759025,-0.055974811141034385,-0.4249090626761814,-0.12860601470151167,-0.9910951309621423,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.7359873884522491,-0.9229842750666135,0.22659725057651245,0.06767632106675801,0.15889017710783382,0.03749897040426474,-0.26858984250953244,-0.8220617767151056,0.0,1.0,0.0,0.0,0.0
1.0830856030760703,-0.7453339331755088,-0.9229842750666135,-0.3373203783227335,-0.48842123169196694,0.10473721258982639,-0.4249090626761814,-0.44362233202400425,-1.0864472795117528,0.0,1.0,0.0,0.0,0.0
1.088064140587756,-0.7453339331755088,-0.13022041163073012,0.12597934436577918,0.020348869768143128,0.358906771859829,0.16219327145966594,-0.5262633869950044,-0.9598889732549971,0.0,1.0,0.0,0.0,0.0
1.1079782906344922,-0.7453339331755088,-1.1608134340973784,0.15890884094383734,-0.04354318948498698,0.2610820617627833,0.09205272711600278,-0.18594878753853222,-0.5230027653549638,0.0,1.0,0.0,0.0,0.0
1.1129568281461708,-0.689254664835961,0.18688513374362326,-0.4745266140646424,-0.44109378039335206,-0.3328536781121369,-0.432702456492144,-0.881862365240756,-1.1653295114937032,0.0,1.0,0.0,0.0,0.0
1.1179353656578566,-0.6939279371975892,-0.050944025287141766,-0.5353547119102221,-0.49078760425689766,-0.20445874610976444,-0.4924518090811904,-1.1423292617118548,-1.2078045594839841,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.6986012095592173,0.26616152008721156,-0.43565151393776824,-0.4434601529582828,0.023507765812815235,-0.4482892441240691,-1.0661708915376868,-1.2182066120530326,0.0,1.0,0.0,0.0,0.0
1.1129568281461708,-0.6986012095592173,0.6625434518051533,-0.3702498749007916,-0.34880525036105303,-0.20271187628660292,-0.3989310832896395,-0.8652603675903318,-1.0881809549399275,0.0,1.0,0.0,0.0,0.0
1.1079782906344922,-0.6939279371975892,0.26616152008721156,0.025361438155045938,0.02744798746293536,0.5728983251971165,0.12842189825716147,-0.827102125371579,-1.063042661231394,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.7032744819208454,0.9796489971795066,-0.36887781254337254,-0.3109432893221611,-7.49767998654212e-05,-0.4093222750442563,-0.7454097559806032,-1.1852667789177127,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.7079477542824769,0.8210962244923299,-0.1982847261042657,-0.10033613104332484,0.28117106472914094,-0.06381514920324874,-1.2965960779746848,-1.2199402874812073,0.0,1.0,0.0,0.0,0.0
1.1179353656578566,-0.7079477542824769,0.3454379064307999,-0.7823259362456583,-0.7605540766590025,-0.5171484444556783,-0.7548294008852637,-1.3308014636100032,-1.1974025069149359,0.0,1.0,0.0,0.0,0.0
1.1179353656578566,-0.7032744819208454,0.10760874740003491,-0.14111546121180363,-0.4197964273089754,-0.18873691770131068,-0.4950496070198446,-0.8547721214556194,-0.9876277801057929,0.0,1.0,0.0,0.0,0.0
1.1179353656578566,-0.7032744819208454,-0.8437078887230252,0.1671412150883519,0.4723260296699153,0.7746617897722732,0.40898407563181416,-1.1749007999593535,-1.1679300246359652,0.0,1.0,0.0,0.0,0.0
1.1129568281461708,-0.7032744819208454,0.02833236105644657,-0.5257502754082884,-0.6020071148086427,-0.3835129029838213,-0.5755813431181246,-0.9179651220361227,-1.183533103489538,0.0,1.0,0.0,0.0,0.0
1.1129568281461708,-0.7032744819208454,0.02833236105644657,-1.0576531159677556,-1.0776480003597224,-0.9512455955113186,-1.0250003865052997,-1.665371244831884,-1.1861336166318,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.7126210266441051,0.7418198381487416,-0.5403856072207588,-0.4813221139971747,-0.19397752717079528,-0.4612782338173401,-0.8466028845165217,-1.2052040463417222,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.7126210266441051,0.9796489971795066,-0.646949116980308,-0.5641451537697507,-0.380892598249079,-0.6015593225046665,-1.2531146555569073,-1.212138748054421,0.0,1.0,0.0,0.0,0.0
1.1179353656578566,-0.7079477542824769,0.7418198381487416,-0.43016326450809184,-0.36773623088049895,-0.06470916025684204,-0.3599641142098266,-0.9632385061050571,-1.1852667789177127,0.0,1.0,0.0,0.0,0.0
1.1129568281461708,-0.7079477542824769,-0.20949679797431844,-0.748024377310181,-0.8907045677301935,-0.7529758705824849,-0.7937963699650766,-0.271488604004051,-0.8801399035589593,0.0,1.0,0.0,0.0,0.0
1.1129568281461708,-0.7126210266441051,0.02833236105644657,0.12277786553180131,0.06057720337196578,0.6619886861783545,0.04269456628157312,-0.31681469282743113,-1.0101655606720643,0.0,1.0,0.0,0.0,0.0
1.1079782906344922,-0.7126210266441051,0.42471429277438827,-0.24676426273307353,-0.36063711318570674,0.1291933901140878,-0.3547685183325182,-0.4128954601821081,-1.0292359903819865,0.0,1.0,0.0,0.0,0.0
1.1079782906344922,-0.7219675713673613,-1.1608134340973784,1.5273123654098095,1.6176503510963958,1.5939437368350309,1.6845028635110224,-0.6727826043543033,-0.8289964784278046,0.0,1.0,0.0,0.0,0.0
1.1079782906344922,-0.6705615753894417,-1.8743009111896736,3.0301780009028527,2.5192382983350097,3.044719124970682,2.6430903028744193,0.3004106864872267,-0.6408926944708458,0.0,1.0,0.0,0.0,0.0
1.0930426780994418,-0.6612150306661855,-1.0022606614102019,-0.85504524118887,-0.9900922154572848,-0.8219772285973653,-0.9496642462843282,0.9993284351928605,0.12279133164012493,0.0,1.0,0.0,0.0,0.0
1.0781070655643916,-0.6565417583045573,-0.9229842750666135,-0.8024495174878049,-0.968794862372908,-0.8656489741764036,-0.9366752565910572,1.1995010925779743,-0.45192207279979973,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.6845813924743295,-0.20949679797431844,0.21150456464490244,0.14813298827440333,-0.029771763793611433,0.19336684672351626,-0.36530306691755887,-0.7362448430204562,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.6845813924743295,-0.20949679797431844,0.4959788267497937,0.8225491692796655,0.2925257185796909,0.5856343354602992,-1.1179269604034536,-1.0431053938073844,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.6845813924743295,0.5039906791179766,0.6999587638860985,0.725527894117505,0.6087091565719278,0.718122030331663,-0.3391615087124466,-1.0301028280960738,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6799081201127014,-0.050944025287141766,0.018958480487090187,-0.2730813282832692,-0.11012777565904182,-0.21188963170653768,0.2639917011651853,-0.8324638292841541,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6845813924743295,0.10760874740003491,-0.07342705157912853,0.077141811326481,-0.2254211839877028,-0.16512926881076223,-1.0497270081506,-1.0179671000988506,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.6845813924743295,-0.2887731843179068,0.06926743359245681,0.13156838031988813,0.1920807037479029,0.17518226115293692,-0.4526875497886802,-1.0405048806651223,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.6845813924743295,-1.7950245248460852,1.3800443390468273,1.7667318226870325,1.3214320444218322,1.7156764387748726,-0.12149087285132985,-0.8723383641321729,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6799081201127014,-0.7644315023794368,-0.05376082445612157,-0.37720172114022193,-0.22192744434137976,-0.31320375131405115,0.8679881871139495,-0.6070860236214385,0.0,1.0,0.0,0.0,0.0
1.1129568281461708,-0.6799081201127014,-1.7157481385024969,0.12369257377008071,-0.1405644646471475,0.1344339995835724,-0.006663594552856521,0.4029214338842899,-0.7128402247400973,0.0,1.0,0.0,0.0,0.0
1.1179353656578566,-0.6845813924743295,-1.8743009111896736,0.9487594046980934,1.4188750556422132,0.9904002129327222,1.4403098572775284,-0.4632812054322843,-0.7561821104444657,0.0,1.0,0.0,0.0,0.0
1.1179353656578566,-0.6845813924743295,-1.2400898204409667,0.44475516540614773,0.2948480873001095,0.6628621210899353,0.3076699560243007,-0.03784842754585959,-0.8740720395603477,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.689254664835961,-1.5571953658153201,-0.8838585506946709,-0.9498638818534622,-0.9730814683008377,-0.9080994792658611,0.07847096551600098,-0.659963124180768,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.6939279371975892,-1.7157481385024969,1.4193767932928412,1.8140592739856474,1.002628301694853,1.6767094696950597,-0.2838742212988118,-0.7362448430204562,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6939279371975892,0.3454379064307999,-0.47406925994550275,-0.6114726050683656,-0.7180384741192543,-0.6275373018912084,0.25144796960708676,-0.7986571584347467,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6939279371975892,0.9003726108359182,-0.7695200209097467,-0.8078815279576175,-0.8045085303657501,-0.8301655411062353,-0.9522232124258868,-1.0543742840905201,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6986012095592173,0.8210962244923299,-0.39448964321519553,-0.4860548591270362,-0.514528139720936,-0.47166942557195685,-1.0137823656185707,-1.0240349640974622,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.6986012095592173,1.2174781562102717,-0.5289517542422664,-0.6327699581527424,-0.4001081663038558,-0.5729835451794704,-0.33599922344569905,-1.049173257805996,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.6986012095592173,0.7418198381487416,-0.2892981958130653,-0.21865475928986206,-0.20969935557924904,-0.25605219666365897,-1.054786664577396,-1.0205676132411128,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.6939279371975892,0.42471429277438827,-0.2774069887154332,-0.36773623088049895,-0.2053321810213452,-0.28722577192750925,0.02971906765364422,-0.9633563241113465,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6939279371975892,1.29675454255386,-0.7782097491734009,-0.885971822600332,-0.8988395008164727,-0.8509479246154689,-0.003853860928324544,-1.0084318852438896,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.7079477542824769,0.42471429277438827,-0.6935992371325571,-0.6280372130228808,-0.4009816012154366,-0.6561130792164045,-0.9531191932514652,-1.2338096909066052,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.7079477542824769,0.6625434518051533,-0.5632533131777435,-0.46712387860759025,-0.2647257550088372,-0.39113768947367694,-1.4230347838901374,-1.1809325903472758,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.7032744819208454,0.5039906791179766,-0.4672089481584073,-0.34880525036105303,-0.11711525495168794,-0.3625619121484808,-1.021477259767656,-1.2017366954853725,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.7032744819208454,0.5832670654615649,-0.7169242972086817,-0.6091062325034349,-0.573921713708428,-0.7210580276827593,-0.6514371788037578,-1.2199402874812073,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.7126210266441051,1.058925383523095,-0.9689264168546544,-1.016122313671523,-0.8612817996184998,-0.9912290133027952,-0.626982172740911,-1.2147392611966832,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.7126210266441051,1.8516892469589783,-0.8198289740151133,-0.8291788810419941,-0.6106059799948202,-0.8093831575970019,-1.0342318103435375,-1.232942853192518,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.7172942990057332,1.8516892469589783,-0.5426723778164573,-0.29674505393257666,-0.16777447982337232,-0.41711566886021884,-0.9791553419476859,-1.2052040463417222,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.7172942990057332,1.2174781562102717,-0.9396557532297138,-0.9711612349378388,-0.8088757049236539,-0.947066448345674,-1.102431762596391,-1.2459454189038284,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.7172942990057332,-0.050944025287141766,0.11683226198298526,0.5078216181438765,0.8523974969029613,0.39859288387719743,-1.2364072483975916,-1.193068318344499,0.0,1.0,0.0,0.0,0.0
1.1229139031695423,-0.7172942990057332,-0.13022041163073012,-0.27008932280919806,-0.18789191594576238,0.26806954105542946,-0.10018432034440743,-0.3928676534927074,-1.1124524109343739,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.7219675713673613,0.9003726108359182,-0.7283581501871741,-0.701394762535734,-0.5983778912326895,-0.6716998668483296,-0.8867639074042144,-1.143658568641519,0.0,1.0,0.0,0.0,0.0
1.127892440681221,-0.7219675713673613,0.42471429277438827,-0.5980122262323605,-0.46239113347772876,-0.3677910745753675,-0.4950496070198446,-1.1904487025208619,-1.1566611343528295,0.0,1.0,0.0,0.0,0.0
1.147806590727957,-0.689254664835961,0.26616152008721156,0.11454549138728677,-0.2683485831534077,-0.24376331713089888,-0.1443468853015287,1.2421919436790652,-0.41118070023769343,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.6939279371975892,0.5832670654615649,-0.41598528681476127,-0.6162053501982272,-0.7215322137655774,-0.6301350998298626,-0.019770696770953295,-0.7362448430204562,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.6939279371975892,0.7418198381487416,-0.3030188193872562,-0.46712387860759025,-0.5538327107420705,-0.4093222750442563,-0.028572390763400467,-0.9512205961141235,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.6939279371975892,1.058925383523095,-0.3807690196410046,-0.46239113347772876,-0.5014266160472246,-0.3885398915350227,-0.47434920386590035,-0.9546879469704729,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.689254664835961,0.7418198381487416,-0.08486090455762094,-0.12399985669263229,-0.2577382757161911,-0.12616229973094936,-0.5226794636926906,-0.9364843549746381,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.689254664835961,-0.20949679797431844,-0.07983000924708428,-0.01987946383567953,-0.31625841479210237,-0.0014679986755481377,-0.9927004638402542,-0.7371116807345436,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.689254664835961,0.5039906791179766,-0.2815231757876905,-0.1997237787704161,-0.4001081663038558,-0.2690411863569299,-0.7847275027971631,-1.009298722957977,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.6986012095592173,0.9003726108359182,-0.12785219175675241,-0.24231848493916952,-0.40360190595017886,-0.22228082346115444,-0.19822899532440144,-0.9867609423917054,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.6986012095592173,1.8516892469589783,-0.4393103468908858,-0.6493345661072576,-0.6848479474791852,-0.6379284936458252,0.09560001071088291,-0.9520874338282108,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.6939279371975892,1.6138600879282132,-0.3766528325687474,-0.5191840750360667,-0.5878966722937203,-0.4612782338173401,-0.299949171404778,-0.9061450349815803,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.6986012095592173,0.9003726108359182,-0.20743180848705964,-0.10506887617318633,-0.18873691770131068,-0.02225038218478167,-0.7758203992958246,-1.0855804417976653,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.6986012095592173,1.29675454255386,-0.47818544701776,-0.5357486829905819,-0.5756685835315896,-0.47426722351061107,-0.6983444102605117,-1.0769120646567918,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.6986012095592173,1.5345837015846249,-0.4237603068401361,-0.5523132909450971,-0.7162916042960927,-0.609352716320629,-0.3909175775782132,-0.9494869206859486,0.0,1.0,0.0,0.0,0.0
1.1378495157045856,-0.6986012095592173,0.8210962244923299,-0.29935998643413864,-0.32987426984160706,-0.5459717965378436,-0.41711566886021884,-0.7598508586987499,-1.0153665869565887,0.0,1.0,0.0,0.0,0.0
1.1328709781929067,-0.6986012095592173,0.6625434518051533,-0.5440444401738763,-0.6611664289319112,-0.5844029326473973,-0.6587108771550587,-0.8026471193087322,-1.0318365035242485,0.0,1.0,0.0,0.0,0.0
1.1428280532162713,-0.7032744819208454,1.2174781562102717,-0.07983000924708428,0.06530994850182727,-0.058595115875776684,0.040096768342918934,-1.06838449122441,-1.127188652073859,0.0,1.0,0.0,0.0,0.0
